pvalue,GO
4.398514e-10,GO:0001963; GO:0005576; GO:0005783; GO:0031175; GO:0042417; GO:0070050
3.944226e-09,GO:0003677; GO:0003700; GO:0005634; GO:0005829; GO:0006986; GO:0038202; GO:0042594; GO:0045893; GO:0046982
0.02690561,GO:0005524; GO:0005743; GO:0016021; GO:0042626
0.001435244,GO:0001786; GO:0005789; GO:0005886; GO:0015485; GO:0016021; GO:0042632; GO:0070300; GO:0071397; GO:0120020; GO:0140268
4.401019e-05,GO:0003677; GO:0003905; GO:0005634; GO:0006284; GO:0008725; GO:0042645; GO:0043916; GO:0052821; GO:0052822
1.197139e-05,GO:0005634; GO:0005737; GO:0005886; GO:0007405; GO:0014009; GO:0042692; GO:0045944; GO:0051091; GO:0061629
0.000594411,GO:0004842; GO:0005634; GO:0005737; GO:0009611; GO:0009867; GO:0042742; GO:0046872
1.803304e-05,GO:0005634; GO:0005654; GO:0005730; GO:0006974; GO:0035064; GO:0035097; GO:0042800; GO:0043627; GO:0044212; GO:0044666; GO:0048188; GO:0051568; GO:0071339
2.235065e-10,GO:0005178; GO:0005509; GO:0005544; GO:0005634; GO:0006874; GO:0030855; GO:0042584; GO:0042802; GO:0048306; GO:0051592
0.01506755,GO:0005737; GO:0005929; GO:0042803
1.58024e-13,GO:0003924; GO:0004494; GO:0005739; GO:0005759; GO:0009791; GO:0031419; GO:0042802; GO:0042803; GO:0043547; GO:0046872; GO:0050667; GO:0072341
0.0002474428,GO:0005654; GO:0005737; GO:0005829; GO:0006508; GO:0006915; GO:0008234; GO:0030855; GO:0042802; GO:0042981; GO:0072734; GO:0097153; GO:0097194; GO:0097200
0.0002832226,GO:0000463; GO:0003729; GO:0003735; GO:0006412; GO:0022625; GO:0043021
0.007613023,GO:0003746; GO:0003924; GO:0005525; GO:0005737; GO:0005829; GO:0006414; GO:0043022; GO:1990904
5.150747e-17,GO:0005737; GO:0005794; GO:0005829; GO:0016020; GO:0019900; GO:0032580; GO:0043025; GO:0043197; GO:0046872; GO:0048471
2.032438e-12,GO:0005634; GO:0005737; GO:0007275; GO:0031398; GO:0043027; GO:0043066; GO:0043154; GO:0046872; GO:0051865; GO:0061630; GO:1990001
0.003432886,GO:0005524; GO:0006631; GO:0016878; GO:0019482; GO:0043041
0.001721693,GO:0001228; GO:0003700; GO:0005634; GO:0006915; GO:0010923; GO:0043065; GO:0043565; GO:0045944
0.08506821,GO:0005737; GO:0007275; GO:0016740; GO:0043027; GO:0043066; GO:0043154; GO:0046872; GO:0051865
2.60578e-10,GO:0004797; GO:0005524; GO:0005829; GO:0006139; GO:0006259; GO:0008270; GO:0042802; GO:0043097; GO:0046104; GO:0051289; GO:0071897
0.02355043,GO:0000502; GO:0005634; GO:0005737; GO:0006511; GO:0008541; GO:0043130; GO:0043248; GO:0061133; GO:0070628
1.100781e-08,GO:0000287; GO:0003676; GO:0004523; GO:0005634; GO:0005739; GO:0006264; GO:0042803; GO:0043137; GO:0090502
7.053908e-07,GO:0005634; GO:0005737; GO:0007275; GO:0016055; GO:0031398; GO:0043027; GO:0043066; GO:0043154; GO:0045861; GO:0046872; GO:0061630; GO:0090263; GO:1990001
2.489925e-10,GO:0005634; GO:0005654; GO:0005829; GO:0006915; GO:0032648; GO:0043161; GO:0046872; GO:0050691; GO:0061630; GO:0070936; GO:0098685; GO:0098843; GO:0098978; GO:0099546
2.818777e-10,GO:0004842; GO:0005737; GO:0005829; GO:0016567; GO:0042059; GO:0043162; GO:0046872; GO:0051865; GO:0061630; GO:0070534; GO:0070936
5.994286e-05,GO:0000932; GO:0003730; GO:0005737; GO:0005829; GO:0043186; GO:0043488
3.751772e-07,GO:0003729; GO:0032880; GO:0043005; GO:0043025; GO:0043204
4.094501e-07,GO:0005524; GO:0005886; GO:0010960; GO:0015095; GO:0016021; GO:0016323; GO:0022857; GO:0043231
3.429511e-14,GO:0005634; GO:0005737; GO:0005794; GO:0005829; GO:0015031; GO:0030121; GO:0030276; GO:0032588; GO:0043231; GO:0046907
0.004889482,GO:0003677; GO:0003682; GO:0036297; GO:0043240
1.960668e-16,GO:0005615; GO:0007035; GO:0008021; GO:0017137; GO:0030054; GO:0030672; GO:0043291
0.3415604,GO:0003383; GO:0005737; GO:0005856; GO:0005886; GO:0031032; GO:0032970; GO:0034613; GO:0043296
5.74607e-08,GO:0004843; GO:0016579; GO:0031647; GO:0032496; GO:0043161; GO:0043374; GO:0061578; GO:0070536; GO:0071108; GO:0072540; GO:0072607; GO:0072619; GO:0101005; GO:1905077; GO:1990380; GO:2000316
1.950502e-07,GO:0004177; GO:0004197; GO:0005737; GO:0008234; GO:0009636; GO:0042493; GO:0042802; GO:0043418
7.514342e-22,GO:0003730; GO:0005634; GO:0005737; GO:0006355; GO:0008298; GO:0010586; GO:0035925; GO:0043488; GO:0045019; GO:0051028; GO:0061014; GO:0061158; GO:0071345
0.004135005,GO:0005634; GO:0005654; GO:0005829; GO:0006400; GO:0043527; GO:0106004
1.050776e-57,GO:0005524; GO:0008270; GO:0010824; GO:0043531; GO:0051879; GO:0061077; GO:1900034; GO:2000299
8.576245e-12,GO:0005829; GO:0031313; GO:0031901; GO:0031902; GO:0035014; GO:0043551; GO:0045022
0.0167182,GO:0000978; GO:0003690; GO:0003700; GO:0005634; GO:0042803; GO:0043565; GO:0045944; GO:0046982
2.397616e-09,GO:0000209; GO:0001662; GO:0005829; GO:0006511; GO:0019005; GO:0031146; GO:0043687; GO:0098685; GO:0098793; GO:0098978; GO:0099575; GO:2000300
4.349196e-07,GO:0000287; GO:0005634; GO:0005737; GO:0019284; GO:0019509; GO:0043715; GO:0043716; GO:0043874
3.91839e-13,GO:0000812; GO:0005654; GO:0005739; GO:0035267; GO:0040008; GO:0043967; GO:0043968; GO:0045944
4.977835e-07,GO:0000776; GO:0000777; GO:0005730; GO:0035267; GO:0043968; GO:0043972; GO:0043981; GO:0043982; GO:0043983; GO:0044154; GO:0070776; GO:1990467; GO:1990468
1.020348e-16,GO:0005634; GO:0005737; GO:0006474; GO:0006629; GO:0010485; GO:0043967; GO:0043968; GO:0043998; GO:0061187; GO:1990189
2.577671e-07,GO:0003690; GO:0005654; GO:0005739; GO:0006390; GO:0032543; GO:0044212; GO:0045892; GO:0061668
0.02555218,GO:0003735; GO:0006412; GO:0022625; GO:0030425; GO:0036464; GO:0044297
0.02154767,GO:0005741; GO:0006511; GO:0006914; GO:0016021; GO:0036513; GO:0044390; GO:0046872; GO:0061630; GO:0071712
2.729098e-05,GO:0003341; GO:0005516; GO:0005929; GO:0005930; GO:0044458; GO:0060271
0.0001628635,GO:0000079; GO:0000307; GO:0005634; GO:0005737; GO:0006468; GO:0007283; GO:0016538; GO:0019901; GO:0044772
6.033217e-11,GO:0005737; GO:0005829; GO:0005886; GO:0015629; GO:0030041; GO:0044782
2.041717e-08,GO:0000139; GO:0001938; GO:0003924; GO:0005525; GO:0005886; GO:0007265; GO:0019003; GO:0044877
0.031964,GO:0005739; GO:0007420; GO:0019901; GO:0035597; GO:0044877; GO:0045664; GO:0045736; GO:0045903; GO:0046872; GO:0051539; GO:0070131; GO:0070900
0.004560216,GO:0005829; GO:0007032; GO:0007040; GO:0008333; GO:0015031; GO:0045022; GO:0070695
5.51309e-12,GO:0002040; GO:0004843; GO:0005737; GO:0008234; GO:0010803; GO:0016055; GO:0032088; GO:0045087; GO:0050728; GO:0060828; GO:0070431; GO:1990108
2.577081e-12,GO:0000922; GO:0005813; GO:0005814; GO:0036064; GO:0043296; GO:0043297; GO:0045095; GO:0060271; GO:0090162; GO:0097539
0.008079983,GO:0000139; GO:0006256; GO:0030173; GO:0031410; GO:0034656; GO:0045134; GO:0097637
0.03177662,GO:0005634; GO:0005654; GO:0010923; GO:0015630; GO:0016422; GO:0045171; GO:0045727; GO:0080009; GO:0099122; GO:1904047
1.085617e-10,GO:0005509; GO:0005886; GO:0005911; GO:0007156; GO:0007605; GO:0007626; GO:0016021; GO:0032420; GO:0045177; GO:0047485; GO:0060122; GO:0098609
1.044672e-29,GO:0005509; GO:0005604; GO:0009887; GO:0009888; GO:0016477; GO:0030054; GO:0034446; GO:0045202
1.874217e-13,GO:0005634; GO:0005654; GO:0005739; GO:0005886; GO:0008289; GO:0019901; GO:0030054; GO:0045202; GO:0061098
0.01546375,GO:0004888; GO:0016021; GO:0022848; GO:0030054; GO:0045211
4.190038e-34,GO:0016021; GO:0030054; GO:0030425; GO:0045211; GO:0050811; GO:0060077; GO:0097112; GO:1905702
2.77416e-10,GO:0005739; GO:0005759; GO:0016746; GO:0034604; GO:0045254; GO:0061732
7.088187e-07,GO:0000381; GO:0003723; GO:0005634; GO:0005737; GO:0016607; GO:0045292
7.060548e-09,GO:0000381; GO:0002244; GO:0003723; GO:0005634; GO:0016607; GO:0045292; GO:0048025; GO:1990825
4.108999e-08,GO:0006605; GO:0006974; GO:0008286; GO:0010827; GO:0010838; GO:0019905; GO:0045335; GO:0050821; GO:0061178; GO:0070062; GO:0071346; GO:1902808
6.821125e-07,GO:0004561; GO:0005764; GO:0006027; GO:0007040; GO:0007399; GO:0021680; GO:0042474; GO:0043202; GO:0045475; GO:0046548; GO:0060119; GO:0070062
5.619701e-22,GO:0005525; GO:0005829; GO:0015031; GO:0035091; GO:0045494; GO:0070300
1.351618e-14,GO:0002244; GO:0003341; GO:0005858; GO:0007018; GO:0045503; GO:0045504
1.191757e-19,GO:0005547; GO:0016021; GO:0045595; GO:0055038
0.5550217,GO:0000166; GO:0005634; GO:0005829; GO:0007623; GO:0009416; GO:0009881; GO:0018298; GO:0042622; GO:0045721; GO:0097381
6.628307e-14,GO:0002225; GO:0004842; GO:0005829; GO:0008063; GO:0009898; GO:0019207; GO:0045087; GO:0045751; GO:0045752; GO:0061630; GO:0070936; GO:1900425; GO:1905035
0.001836217,GO:0032418; GO:0035556; GO:0045780; GO:0046872; GO:1900029
0.0007034691,GO:0005654; GO:0006338; GO:0007283; GO:0009952; GO:0010369; GO:0016458; GO:0045892
0.09985272,GO:0006914; GO:0006915; GO:0006919; GO:0010507; GO:0032088; GO:0034198; GO:0045892; GO:0070513; GO:0097190
4.367347e-14,GO:0003677; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0043966; GO:0043972; GO:0045893; GO:0046872; GO:0070776; GO:1901796
7.248953e-06,GO:0000122; GO:0001047; GO:0003714; GO:0005671; GO:0006338; GO:0017025; GO:0017054; GO:0045898; GO:0045944; GO:0046982
1.445272e-06,GO:0003677; GO:0003682; GO:0005654; GO:0005737; GO:0006281; GO:0045944
9.167e-34,GO:0003682; GO:0005634; GO:0005654; GO:0005829; GO:0031491; GO:0032991; GO:0042393; GO:0045944; GO:0046872
1.579011e-07,GO:0005524; GO:0015991; GO:0016787; GO:0033180; GO:0046034
2.43431e-08,GO:0000177; GO:0003746; GO:0003924; GO:0005525; GO:0005829; GO:0006414; GO:0046039; GO:0061014
0.0008564678,GO:0006911; GO:0007298; GO:0007520; GO:0030971; GO:0032956; GO:0043087; GO:0046330; GO:0046529; GO:0048010; GO:0048013
1.195474e-55,GO:0006487; GO:0008424; GO:0016021; GO:0017124; GO:0018279; GO:0032580; GO:0033578; GO:0036071; GO:0046368; GO:0046921
0.0008658299,GO:0003729; GO:0004146; GO:0005737; GO:0005739; GO:0006730; GO:0008144; GO:0031427; GO:0046452; GO:0046653; GO:0046654; GO:0046655; GO:0050661
0.6380645,GO:0005777; GO:0005779; GO:0008611; GO:0010025; GO:0035336; GO:0046474; GO:0080019; GO:0102965
8.54042e-06,GO:0003677; GO:0005783; GO:0005789; GO:0016021; GO:0030148; GO:0031965; GO:0046513; GO:0050291
0.0003722183,GO:0005788; GO:0018242; GO:0030158; GO:0035251; GO:0035252; GO:0046527
1.74063e-05,GO:0005576; GO:0005618; GO:0009044; GO:0009505; GO:0031222; GO:0045493; GO:0046556
0.001433493,GO:0003729; GO:0004146; GO:0005739; GO:0006730; GO:0008144; GO:0031427; GO:0046452; GO:0046653; GO:0046654; GO:0046655; GO:0050661
1.141537e-08,GO:0004713; GO:0004715; GO:0005524; GO:0006468; GO:0008258; GO:0031034; GO:0046664
1.486844e-62,GO:0004430; GO:0005524; GO:0005737; GO:0005886; GO:0016020; GO:0030660; GO:0046854; GO:0048015
4.030877e-09,GO:0005634; GO:0005737; GO:0007275; GO:0007283; GO:0030154; GO:0046872
1.571043e-05,GO:0003989; GO:0004075; GO:0005524; GO:0005829; GO:0006084; GO:0006633; GO:0046872; GO:0051289; GO:2001295
0.0008573778,GO:0005524; GO:0005753; GO:0005886; GO:0015986; GO:0045261; GO:0046933
0.0001953309,GO:0000275; GO:0005524; GO:0005739; GO:0015986; GO:0046933; GO:0046961; GO:1902600
2.36317e-08,GO:0005634; GO:0005654; GO:0036464; GO:0044212; GO:0045944; GO:0046982
9.05435e-06,GO:0005741; GO:0008479; GO:0042803; GO:0046872; GO:0046982; GO:0101030
0.1515792,GO:0006493; GO:0008375; GO:0016021; GO:0016266; GO:0030145; GO:0030173; GO:0047223
2.971173e-22,GO:0004623; GO:0008970; GO:0016021; GO:0016298; GO:0034338; GO:0044255; GO:0046470; GO:0047372; GO:0051792; GO:0051793; GO:0052739; GO:0052740; GO:0102567; GO:0102568
5.691286e-16,GO:0000398; GO:0005634; GO:0015030; GO:0016607; GO:0047485; GO:0070742; GO:0071005; GO:0071007
0.001071365,GO:0005886; GO:0007165; GO:0016020; GO:0016324; GO:0032240; GO:0046068; GO:0046872; GO:0047555
2.615075e-11,GO:0004345; GO:0005788; GO:0006006; GO:0006098; GO:0017057; GO:0047936; GO:0050661
0.02920132,GO:0004347; GO:0005125; GO:0005615; GO:0005829; GO:0006094; GO:0006096; GO:0016866; GO:0048029; GO:0051156
7.983037e-08,GO:0001228; GO:0003723; GO:0005634; GO:0005654; GO:0006357; GO:0010628; GO:0045202; GO:0048103; GO:0048588; GO:0071425; GO:1900149; GO:1990837
3.062041e-07,GO:0000184; GO:0003723; GO:0005829; GO:0006446; GO:0008494; GO:0048471
8.607554e-08,GO:0005634; GO:0005737; GO:0005776; GO:0005794; GO:0006914; GO:0007409; GO:0016192; GO:0046872; GO:0048471; GO:0051648; GO:0055037; GO:0070530
8.273454e-15,GO:0005634; GO:0005641; GO:0005737; GO:0009882; GO:0018298; GO:0042752; GO:0045892; GO:0048471; GO:0048511; GO:0050660
3.551239e-41,GO:0001569; GO:0005856; GO:0048514
5.898899e-17,GO:0005737; GO:0009791; GO:0014819; GO:0016607; GO:0021540; GO:0021678; GO:0036343; GO:0048593; GO:0050890
1.063744e-26,GO:0005856; GO:0016082; GO:0030054; GO:0030426; GO:0042734; GO:0048786; GO:0098831; GO:0098882; GO:0098978; GO:0098982
0.03318651,GO:0000287; GO:0005739; GO:0016853; GO:0044275; GO:0050023
1.587089e-09,GO:0004333; GO:0005829; GO:0006099; GO:0042802; GO:0046872; GO:0050163; GO:0051539
2.704626e-08,GO:0000139; GO:0005783; GO:0005789; GO:0005794; GO:0016021; GO:0045599; GO:0046513; GO:0050291
6.160845e-06,GO:0005506; GO:0005654; GO:0005739; GO:0005759; GO:0006749; GO:0016788; GO:0050313; GO:0070813
2.985658e-09,GO:0005739; GO:0005743; GO:0005783; GO:0005829; GO:0016491; GO:0046872; GO:0050660; GO:0051537; GO:0097194
4.080385e-09,GO:0004616; GO:0005634; GO:0005829; GO:0006098; GO:0009051; GO:0019322; GO:0046177; GO:0050661; GO:0055114; GO:0070062
0.006880032,GO:0002291; GO:0002381; GO:0002605; GO:0002617; GO:0005576; GO:0005577; GO:0008233; GO:0043312; GO:0050687; GO:0062023; GO:0070062; GO:1904813
0.02989062,GO:0005634; GO:0005654; GO:0005829; GO:0006915; GO:0032648; GO:0043161; GO:0046872; GO:0050691; GO:0061630; GO:0070936; GO:0098685; GO:0098843; GO:0098978; GO:0099546
0.01010179,GO:0005085; GO:0005654; GO:0005829; GO:0016235; GO:0050709
1.835489e-47,GO:0005737; GO:0005856; GO:0005912; GO:0005923; GO:0030674; GO:0050709; GO:0050714; GO:0090162
1.008019e-12,GO:0005739; GO:0005741; GO:0010842; GO:0016491; GO:0042462; GO:0050773
2.002803e-06,GO:0000932; GO:0003723; GO:0005829; GO:0010494; GO:0016020; GO:0017148; GO:0030425; GO:0045202; GO:0050775; GO:0061003
4.992102e-08,GO:0005886; GO:0016021; GO:0050776
2.619911e-22,GO:0000122; GO:0001525; GO:0005509; GO:0005654; GO:0005886; GO:0016021; GO:0030154; GO:0038023; GO:0050793; GO:0060271; GO:0061314
1.11754e-05,GO:0003727; GO:0005737; GO:0005783; GO:0006397; GO:0016556; GO:0030895; GO:0050821
1.90475e-11,GO:0005654; GO:0005739; GO:0006457; GO:0008270; GO:0030150; GO:0050821; GO:0051087
6.596422e-29,GO:0000139; GO:0005794; GO:0005795; GO:0006915; GO:0016021; GO:0043066; GO:0050848
2.066799e-18,GO:0005739; GO:0007626; GO:0019216; GO:0031413; GO:0050881
0.05937902,GO:0007616; GO:0008344; GO:0042428; GO:0042748; GO:0048512; GO:0050951; GO:0060586; GO:1900242
2.901678e-07,GO:0005874; GO:0005912; GO:0007098; GO:0007155; GO:0034451; GO:0051011
7.922414e-22,GO:0005524; GO:0005829; GO:0005874; GO:0005929; GO:0016874; GO:0018095; GO:0051013
6.668656e-06,GO:0005739; GO:0005829; GO:0005886; GO:0008104; GO:0032991; GO:0051018
7.680548e-08,GO:0005096; GO:0008045; GO:0035556; GO:0043087; GO:0046872; GO:0046875; GO:0048013; GO:0050770; GO:0051056
1.460162e-66,GO:0001726; GO:0001886; GO:0005089; GO:0005829; GO:0007186; GO:0035023; GO:0043065; GO:0051056; GO:0097178
0.003501825,GO:0001891; GO:0005096; GO:0006911; GO:0007015; GO:0007165; GO:0051058
2.436307e-16,GO:0003713; GO:0005634; GO:0006357; GO:0044212; GO:0051091; GO:0060612
2.94167e-11,GO:0002053; GO:0016055; GO:0019005; GO:0031146; GO:0042733; GO:0051216; GO:0060173
0.0108508,GO:0005634; GO:0005737; GO:0008134; GO:0019904; GO:0040024; GO:0042308; GO:0051220
5.153217e-10,GO:0003924; GO:0005525; GO:0005783; GO:0005789; GO:0007029; GO:0007030; GO:0016021; GO:0042802; GO:0051260; GO:0098826; GO:1990809
1.288297e-13,GO:0000777; GO:0005654; GO:0007049; GO:0007059; GO:0015031; GO:0031080; GO:0051028; GO:0051301
5.877754e-33,GO:0005634; GO:0005829; GO:0007049; GO:0051301; GO:0051726
5.334227e-40,GO:0005840; GO:0030178; GO:0032880; GO:0051302; GO:2000114; GO:2000543
0.003384154,GO:0004519; GO:0005741; GO:0016021; GO:0016042; GO:0034587; GO:0046872; GO:0051321
1.081985e-23,GO:0003730; GO:0005737; GO:0007275; GO:0007281; GO:0007283; GO:0008494; GO:0045948; GO:0051321; GO:0070935
2.695038e-07,GO:0005789; GO:0006506; GO:0016020; GO:0016021; GO:0051377
0.1243871,GO:0005768; GO:0005769; GO:0005886; GO:0015031; GO:0016567; GO:0051443; GO:0140112; GO:1903561; GO:1990756
1.839203e-07,GO:0016607; GO:0030027; GO:0030425; GO:0030426; GO:0030833; GO:0032433; GO:0048813; GO:0051489
8.411549e-25,GO:0000086; GO:0005813; GO:0005815; GO:0005829; GO:0008092; GO:0010389; GO:0016020; GO:0051301; GO:0051493; GO:0090543; GO:0097711; GO:0120103
4.205379e-08,GO:0005737; GO:0005829; GO:0005925; GO:0007160; GO:0007165; GO:0007269; GO:0014047; GO:0048786; GO:0051497; GO:1903077
2.722868e-05,GO:0005783; GO:0005789; GO:0016021; GO:0035598; GO:0035600; GO:0046872; GO:0051539; GO:0061712
2.678451e-14,GO:0000003; GO:0003677; GO:0005654; GO:0006351; GO:0007049; GO:0017053; GO:0051726; GO:0071897
1.347656e-23,GO:0005737; GO:0007275; GO:0016740; GO:0043027; GO:0043066; GO:0043154; GO:0046872; GO:0051865
1.406102e-05,GO:0005765; GO:0016021; GO:0031902; GO:0031966; GO:0046464; GO:0047372; GO:0052651; GO:2001311
0.05319069,GO:0003986; GO:0005739; GO:0005759; GO:0006637; GO:0047617; GO:0052689
7.112658e-52,GO:0005634; GO:0005737; GO:0016491; GO:0030745; GO:0046872; GO:0052699
8.303011e-10,GO:0000009; GO:0005788; GO:0005789; GO:0006486; GO:0006488; GO:0016021; GO:0052824; GO:0052917
5.495446e-30,GO:0003677; GO:0005769; GO:0006897; GO:0008270; GO:0015031; GO:0055037
4.668683e-25,GO:0001525; GO:0001756; GO:0004948; GO:0005886; GO:0007166; GO:0016021; GO:0048844; GO:0055064
1.897753e-76,GO:0005506; GO:0006511; GO:0016567; GO:0019005; GO:0031146; GO:0048471; GO:0055072; GO:1903364
4.745173e-06,GO:0005765; GO:0016021; GO:0055085
3.468412e-15,GO:0004497; GO:0005506; GO:0016125; GO:0016705; GO:0020037; GO:0055114
0.0004987412,GO:0002931; GO:0005576; GO:0005615; GO:0010459; GO:0016651; GO:0034356; GO:0045776; GO:0051379; GO:0055114; GO:0070404; GO:0071871; GO:0097621; GO:1902074
1.965194e-24,GO:0005829; GO:0005886; GO:0030007; GO:0032411; GO:0051260; GO:0060081; GO:0090461
1.529112e-10,GO:0005929; GO:0030991; GO:0035721; GO:0060271
5.126288e-15,GO:0002102; GO:0005096; GO:0005737; GO:0031253; GO:0046872; GO:0060271; GO:0071803; GO:1903527
0.2786718,GO:0003341; GO:0005930; GO:0007368; GO:0060271; GO:0060287; GO:0097546
1.612697e-40,GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294
0.07041863,GO:0005509; GO:0005930; GO:0045504; GO:0048487; GO:0060326; GO:0097729; GO:0120152; GO:1901317; GO:2000578
0.01304206,GO:0002250; GO:0004715; GO:0005524; GO:0005737; GO:0034332; GO:0046872; GO:0060368
9.6591e-08,GO:0001525; GO:0001822; GO:0016021; GO:0016263; GO:0016267; GO:0046872; GO:0060576
0.001666405,GO:0000768; GO:0001938; GO:0003779; GO:0004181; GO:0005576; GO:0005737; GO:0006508; GO:0045766; GO:0060716; GO:0140253
8.553958e-25,GO:0005886; GO:0005918; GO:0008366; GO:0019991; GO:0021682; GO:0031225; GO:0045197; GO:0060857; GO:0061343
0.04689908,GO:0001883; GO:0005654; GO:0005730; GO:0006974; GO:0042278; GO:0051725; GO:0061463; GO:0090734; GO:0140291; GO:0140293
2.325505e-07,GO:0004843; GO:0005634; GO:0005737; GO:0016579; GO:0034122; GO:0045087; GO:0060090; GO:0061578; GO:0070536; GO:0071108; GO:1901537; GO:1903093; GO:2000660
0.0001206814,GO:0005229; GO:0005634; GO:0005783; GO:0005886; GO:0006821; GO:0016021; GO:0017128; GO:0046983; GO:0061589; GO:0061590; GO:0061591
1.176623e-07,GO:0005229; GO:0005886; GO:0006821; GO:0016021; GO:0017128; GO:0034220; GO:0046983; GO:0061589; GO:0061590; GO:0061591
1.176623e-07,GO:0005886; GO:0006821; GO:0016021; GO:0017128; GO:0034220; GO:0046983; GO:0061589; GO:0061590; GO:0061591
1.605659e-06,GO:0000209; GO:0003723; GO:0004842; GO:0005737; GO:0019902; GO:0031593; GO:0046872; GO:0061630
2.894445e-13,GO:0004842; GO:0005737; GO:0016567; GO:0046872; GO:0051865; GO:0061630; GO:0090263
0.0001389499,GO:0000151; GO:0005634; GO:0006301; GO:0035370; GO:0061631; GO:0070534
0.07939953,GO:0003924; GO:0005525; GO:0005940; GO:0015630; GO:0030054; GO:0030424; GO:0031105; GO:0043197; GO:0061640
1.959729e-09,GO:0005524; GO:0005634; GO:0007049; GO:0007059; GO:0016925; GO:0051301; GO:0061656
3.144535e-12,GO:0000408; GO:0002949; GO:0004222; GO:0005739; GO:0046872; GO:0061711
1.348419e-20,GO:0005044; GO:0006955; GO:0030247; GO:0062023
1.575927e-07,GO:0002250; GO:0005789; GO:0008270; GO:0016021; GO:0019885; GO:0070006
0.0017016,GO:0005829; GO:0005925; GO:0007165; GO:0010811; GO:0043547; GO:0070062
2.79513e-09,GO:0004180; GO:0005654; GO:0005829; GO:0006750; GO:0008237; GO:0046872; GO:0070062; GO:0102008; GO:0103046
3.529246e-07,GO:0003735; GO:0005739; GO:0005743; GO:0005762; GO:0032543; GO:0070125; GO:0070126
0.04454128,GO:0000027; GO:0003735; GO:0005634; GO:0006412; GO:0022625; GO:0070180; GO:1904841
5.675099e-06,GO:0003735; GO:0005739; GO:0005762; GO:0005763; GO:0032543; GO:0070181
1.6464e-22,GO:0000287; GO:0004474; GO:0005739; GO:0047777; GO:0070207; GO:0106064
0.001443546,GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023; GO:0070208
2.982744e-36,GO:0005783; GO:0005794; GO:0005829; GO:0035621; GO:0070273; GO:0120017
7.308829e-08,GO:0003341; GO:0005930; GO:0036159; GO:0060285; GO:0060287; GO:0070286
0.0236989,GO:0005634; GO:0005654; GO:0005739; GO:0005759; GO:0005829; GO:0006635; GO:0008670; GO:0051289; GO:0070402; GO:0120162
0.9383314,GO:0006357; GO:0006368; GO:0008023; GO:0070449
